product_id,category,brand,mrp,selling_price,discount_pct,rating,num_ratings,listing_date
FLP-30346,Headphones,Noise,1000,660,33.7,3.3,74,2025-09-10
FLP-30347,Smartphones,Samsung,23240,15330,34.0,4.2,324,2026-03-24
FLP-30348,Smartphones,Samsung,10580,7760,26.6,5.0,631,2025-07-05
FLP-30349,Televisions,TCL,61420,37940,38.2,3.6,911,2025-02-26
FLP-30350,Headphones,boAt,2840,2300,18.9,4.2,264,2025-11-02
FLP-30351,Smartphones,Samsung,7500,5150,31.3,5.0,895,2025-07-26
FLP-30352,Smartphones,OnePlus,11710,8770,25.1,3.4,483,2025-02-16
FLP-30353,Home Appliances,Havells,6000,3790,36.8,2.8,1859,2025-12-04
FLP-30354,Home Appliances,Havells,19410,14200,26.8,4.7,106,2025-04-27
FLP-30355,Headphones,boAt,1000,640,36.4,3.4,598,2026-06-13
FLP-30356,Laptops,Dell,22500,12740,43.4,3.3,668,2026-03-10
FLP-30357,Smartphones,Samsung,28870,17840,38.2,4.2,74,2025-10-22
FLP-30358,Smartphones,Samsung,12670,8190,35.4,4.4,635,2026-04-06
FLP-30359,Fashion,Levis,700,500,28.1,4.1,195,2025-06-16
FLP-30360,Footwear,Puma,900,640,29.4,3.8,153,2026-03-14
FLP-30361,Smartphones,Samsung,7500,4620,38.4,4.2,231,2026-05-12
FLP-30362,Home Appliances,Havells,8000,5430,32.1,4.1,291,2025-05-13
FLP-30363,Home Appliances,Bosch,17520,12610,28.0,4.2,129,2026-01-21
FLP-30364,Laptops,Apple,24850,19580,21.2,4.4,394,2025-04-09
FLP-30365,Footwear,Puma,5580,3800,31.8,4.4,3607,2025-08-11
FLP-30366,Smartwatches,Fire-Boltt,1500,1160,22.5,4.9,82,2026-05-05
FLP-30367,Smartwatches,Apple,6590,6410,2.8,4.3,2959,2025-09-29
FLP-30368,Televisions,Mi,45570,32340,29.0,3.6,5,2026-03-14
FLP-30369,Televisions,Samsung,56470,36050,36.2,3.7,2172,2026-03-29
FLP-30370,Laptops,HP,23490,18030,23.2,4.2,219,2025-10-08
FLP-30371,Headphones,Sony,2780,2440,12.1,3.9,110,2026-05-01
FLP-30372,Televisions,Sony,29730,18940,36.3,3.6,1902,2026-01-30
FLP-30373,Fashion,Allen Solly,2880,1810,37.3,3.8,1546,2026-05-08
FLP-30374,Televisions,TCL,33140,24730,25.4,3.9,661,2026-06-19
FLP-30375,Footwear,Campus,2690,2070,23.1,3.9,548,2026-06-12
FLP-30376,Smartphones,Samsung,9010,6620,26.5,3.8,2795,2025-11-22
FLP-30377,Televisions,Mi,35410,22150,37.5,4.2,218,2026-02-15
FLP-30378,Headphones,JBL,1000,740,25.7,3.4,56,2026-06-05
FLP-30379,Home Appliances,Havells,8820,6740,23.6,4.3,91,2025-02-04
FLP-30380,Smartphones,Xiaomi,15540,11330,27.1,4.2,358,2025-07-18
FLP-30381,Fashion,Van Heusen,790,590,25.7,3.8,1638,2025-01-29
FLP-30382,Footwear,Puma,1510,1100,27.0,3.8,1135,2025-07-16
FLP-30383,Laptops,HP,55390,45790,17.3,4.4,855,2025-01-12
FLP-30384,Fashion,H&M,2240,1320,41.1,4.0,440,2026-05-24
FLP-30385,Smartwatches,Noise,3860,2640,31.6,4.0,6,2026-04-23
FLP-30386,Televisions,Mi,15000,9450,37.0,3.6,206,2025-05-16
FLP-30387,Smartphones,Realme,9590,6180,35.6,4.0,1198,2025-12-24
FLP-30388,Laptops,Acer,22500,16290,27.6,4.3,515,2025-09-29
FLP-30389,Headphones,Sony,1000,750,25.0,4.1,169,2026-01-28
FLP-30390,Headphones,Sony,4120,3460,15.9,4.4,79,2026-05-13
FLP-30391,Headphones,Boult,1180,750,36.7,4.7,1742,2026-05-30
FLP-30392,Home Appliances,Bosch,29990,18260,39.1,3.6,951,2025-12-08
FLP-30393,Smartwatches,Samsung,1990,1110,44.1,3.1,657,2025-01-24
FLP-30394,Smartwatches,Samsung,3560,2420,32.2,3.7,256,2025-09-21
FLP-30395,Televisions,Samsung,25980,19500,24.9,3.4,1729,2025-07-29
FLP-30396,Headphones,Noise,2410,1450,39.8,4.1,1186,2025-02-21
FLP-30397,Televisions,LG,26860,18570,30.9,3.6,2615,2025-05-18
FLP-30398,Smartwatches,Noise,3740,2010,46.4,3.5,229,2025-01-19
FLP-30399,Home Appliances,Samsung,38440,28720,25.3,3.9,372,2025-10-11
FLP-30400,Televisions,TCL,45040,29990,33.4,3.7,993,2025-06-05
FLP-30401,Fashion,Van Heusen,600,390,34.5,3.6,670,2025-12-01
FLP-30402,Home Appliances,Whirlpool,6000,4060,32.4,3.6,1806,2025-05-11
FLP-30403,Home Appliances,Havells,6000,4190,30.1,3.8,1420,2025-04-23
FLP-30404,Home Appliances,Havells,6000,3890,35.2,5.0,2159,2026-02-14
FLP-30405,Footwear,Adidas,2900,1830,36.7,4.5,470,2025-12-13
FLP-30406,Laptops,Apple,43280,35010,19.1,4.8,41,2026-03-11
FLP-30407,Laptops,Asus,87410,60700,30.6,3.3,2987,2026-05-29
FLP-30408,Televisions,Mi,65840,42210,35.9,4.1,532,2026-06-16
FLP-30409,Home Appliances,Bosch,8990,8320,7.4,3.7,725,2025-03-11
FLP-30410,Headphones,Boult,1000,740,26.4,3.6,344,2026-01-29
FLP-30411,Fashion,H&M,2180,1540,29.4,3.8,2025,2025-11-27
FLP-30412,Home Appliances,Samsung,17380,11770,32.3,4.0,129,2025-06-18
FLP-30413,Footwear,Nike,900,880,1.8,4.1,165,2025-10-24
FLP-30414,Televisions,Mi,15000,11440,23.8,3.8,647,2025-10-01
FLP-30415,Smartphones,Apple,11550,9620,16.7,3.7,13,2025-05-17
FLP-30416,Headphones,Sony,4430,3410,22.9,4.4,577,2025-07-12
FLP-30417,Laptops,Lenovo,44440,31570,29.0,4.1,510,2025-08-01
FLP-30418,Televisions,Mi,29670,19780,33.3,3.8,976,2025-07-25
FLP-30419,Home Appliances,Samsung,18620,14130,24.1,4.5,163,2026-01-13
FLP-30420,Footwear,Bata,1360,1120,17.9,4.4,1063,2026-03-25
FLP-30421,Televisions,Sony,36140,24440,32.4,4.0,588,2025-05-26
FLP-30422,Footwear,Campus,2380,1440,39.4,4.8,265,2026-01-18
FLP-30423,Home Appliances,Whirlpool,11450,9300,18.8,4.0,621,2026-01-16
FLP-30424,Smartwatches,Apple,1500,1280,14.7,4.0,49,2025-11-14
FLP-30425,Smartwatches,Noise,3190,2210,30.7,4.0,74,2026-02-05
FLP-30426,Televisions,Mi,15000,10900,27.3,3.7,1013,2026-05-06
FLP-30427,Televisions,Mi,39190,31830,18.8,4.3,139,2025-01-21
FLP-30428,Smartphones,Samsung,7500,6330,15.5,4.3,531,2025-11-04
FLP-30429,Smartphones,OnePlus,14790,7840,47.0,4.1,147,2025-05-27
FLP-30430,Footwear,Nike,900,590,34.2,4.7,774,2025-01-26
FLP-30431,Laptops,Asus,22500,15520,31.0,4.4,381,2025-01-15
FLP-30432,Smartwatches,Fire-Boltt,1650,1070,35.3,3.9,55,2025-08-09
FLP-30433,Footwear,Campus,900,610,31.7,3.5,102,2025-11-26
FLP-30434,Laptops,Acer,71950,52370,27.2,3.5,5,2025-06-22
FLP-30435,Laptops,Asus,30120,17470,42.0,3.5,363,2026-04-26
FLP-30436,Headphones,boAt,1980,1090,45.2,3.8,637,2026-05-16
FLP-30437,Footwear,Bata,900,680,24.4,4.2,362,2025-10-11
FLP-30438,Smartwatches,Samsung,3160,1660,47.5,4.2,40,2025-06-26
FLP-30439,Fashion,Allen Solly,2830,1750,38.0,4.0,660,2025-07-15
FLP-30440,Footwear,Adidas,900,840,6.3,4.0,297,2026-05-03
FLP-30441,Footwear,Bata,2390,1650,30.8,3.3,1516,2025-02-05
FLP-30442,Smartphones,Xiaomi,7500,6030,19.6,5.0,1764,2025-12-16
FLP-30443,Home Appliances,Bosch,10970,7190,34.5,2.6,1703,2025-01-21
FLP-30444,Headphones,JBL,1220,880,27.8,3.7,1426,2026-05-14
FLP-30445,Laptops,HP,22500,13470,40.1,5.0,157,2026-02-21
FLP-30446,Smartphones,Apple,26550,21780,18.0,3.5,277,2025-04-12
FLP-30447,Televisions,Mi,15000,12460,16.9,4.6,80,2025-05-07
FLP-30448,Footwear,Bata,2450,1660,32.4,4.9,483,2026-03-11
FLP-30449,Footwear,Bata,1050,570,45.9,3.8,528,2025-05-18
FLP-30450,Headphones,Sony,3600,3600,0.0,4.2,1488,2026-03-27
FLP-30451,Headphones,JBL,2480,1710,31.2,4.0,1125,2026-05-13
FLP-30452,Footwear,Puma,2000,1420,29.0,4.0,379,2025-06-16
FLP-30453,Headphones,Boult,1000,650,34.7,3.8,1133,2026-04-09
FLP-30454,Smartwatches,Noise,6240,4640,25.7,3.7,223,2026-06-06
FLP-30455,Home Appliances,LG,8060,5350,33.7,3.9,2085,2026-06-12
FLP-30456,Fashion,Levis,600,420,29.5,4.7,486,2026-03-30
FLP-30457,Fashion,H&M,600,410,31.3,4.1,1634,2025-04-12
FLP-30458,Laptops,Lenovo,32210,17230,46.5,4.1,2818,2025-03-31
FLP-30459,Smartwatches,Samsung,2040,1580,22.7,4.3,27,2026-04-23
FLP-30460,Headphones,Noise,1430,1020,28.5,4.2,276,2026-06-22
FLP-30461,Fashion,H&M,1400,1080,22.6,4.3,158,2026-02-11
FLP-30462,Laptops,HP,67470,47210,30.0,3.6,809,2025-11-03
FLP-30463,Fashion,Levis,600,450,25.0,4.5,731,2025-09-24
FLP-30464,Smartwatches,Samsung,3580,2290,36.0,5.0,841,2026-02-07
FLP-30465,Footwear,Campus,900,630,30.2,3.7,363,2025-11-21
FLP-30466,Fashion,Levis,740,430,41.5,4.4,215,2025-08-22
FLP-30467,Home Appliances,LG,31140,21180,32.0,4.0,776,2026-01-01
FLP-30468,Footwear,Campus,1820,1340,26.5,3.8,93,2025-05-17
FLP-30469,Televisions,Mi,23230,16760,27.8,3.7,2547,2025-07-18
FLP-30470,Smartphones,Realme,22490,14710,34.6,4.3,1140,2025-09-26
FLP-30471,Headphones,JBL,1390,910,34.6,4.3,19,2026-01-02
FLP-30472,Laptops,Dell,24680,17570,28.8,3.7,225,2025-03-29
FLP-30473,Fashion,H&M,1440,1010,29.8,3.9,292,2025-06-15
FLP-30474,Televisions,LG,39190,29710,24.2,4.0,593,2025-10-16
FLP-30475,Smartwatches,boAt,8910,6210,30.3,4.6,1755,2025-08-15
FLP-30476,Televisions,LG,15000,11530,23.1,4.4,2275,2026-02-22
FLP-30477,Laptops,Acer,26390,18450,30.1,3.6,3933,2026-03-17
FLP-30478,Smartwatches,Samsung,2180,1390,36.2,3.7,46,2026-04-05
FLP-30479,Headphones,Sony,2670,2190,18.0,3.8,404,2026-03-31
FLP-30480,Headphones,JBL,2920,1720,41.0,5.0,970,2025-09-07
FLP-30481,Headphones,JBL,1940,1210,37.8,4.3,1917,2025-03-30
FLP-30482,Footwear,Campus,1890,1210,35.8,3.0,342,2025-10-04
FLP-30483,Smartphones,Realme,14500,11120,23.3,3.5,1021,2026-02-08
FLP-30484,Laptops,Asus,66930,47760,28.6,4.2,242,2026-04-14
FLP-30485,Home Appliances,Bosch,12890,10770,16.4,3.7,945,2026-04-23
FLP-30486,Fashion,Levis,1960,1530,22.0,3.1,714,2025-02-23
FLP-30487,Televisions,TCL,15000,8740,41.7,3.7,606,2025-10-19
FLP-30488,Fashion,Allen Solly,1770,1190,32.5,4.2,169,2025-04-10
FLP-30489,Footwear,Bata,4810,3820,20.5,4.3,640,2025-08-29
FLP-30490,Smartwatches,Apple,1580,1330,15.8,4.2,73,2025-05-14
FLP-30491,Televisions,TCL,21620,12630,41.6,3.3,684,2026-03-26
FLP-30492,Home Appliances,LG,26300,16990,35.4,4.4,161,2025-08-21
FLP-30493,Footwear,Campus,920,660,28.2,4.8,896,2025-08-07
FLP-30494,Smartwatches,Samsung,2550,1830,28.4,4.5,947,2025-12-22
FLP-30495,Laptops,HP,29730,22040,25.9,3.4,418,2025-03-06
FLP-30496,Smartphones,Vivo,34950,21750,37.8,4.9,819,2026-01-13
FLP-30497,Fashion,H&M,1110,860,22.7,4.0,467,2025-08-09
FLP-30498,Headphones,boAt,1060,670,37.1,3.5,1441,2026-06-17
FLP-30499,Smartphones,Apple,7500,6170,17.7,3.3,689,2026-03-25
FLP-30500,Smartwatches,Apple,4690,4010,14.4,4.6,80,2026-03-20
FLP-30501,Televisions,Mi,35650,28690,19.5,3.9,765,2025-05-20
FLP-30502,Smartwatches,Noise,2240,1600,28.5,3.5,340,2025-02-12
FLP-30503,Headphones,Sony,1150,1060,7.9,4.1,461,2026-05-04
FLP-30504,Laptops,Acer,38730,25500,34.2,4.1,531,2025-09-10
FLP-30505,Headphones,Sony,1510,1240,17.9,4.3,2277,2025-02-16
FLP-30506,Fashion,H&M,600,450,24.6,4.3,259,2025-08-24
FLP-30507,Smartphones,Samsung,7500,5490,26.8,3.3,962,2025-12-07
FLP-30508,Footwear,Campus,3750,3140,16.1,4.1,99,2025-05-18
FLP-30509,Laptops,Lenovo,68870,38750,43.7,3.5,140,2025-09-03
FLP-30510,Smartphones,Realme,34910,29340,15.9,4.2,300,2025-03-01
FLP-30511,Home Appliances,LG,6000,3940,34.3,3.7,890,2025-10-20
FLP-30512,Home Appliances,LG,6260,4620,26.1,4.6,93,2025-08-04
FLP-30513,Headphones,Sony,1250,1120,10.4,4.4,1510,2026-01-07
FLP-30514,Footwear,Campus,900,580,36.1,4.2,396,2025-10-13
FLP-30515,Headphones,Sony,1000,860,13.6,4.5,449,2026-02-14
FLP-30516,Smartphones,Vivo,12930,9450,26.9,3.9,209,2025-01-09
FLP-30517,Smartphones,Apple,19480,13560,30.4,4.1,1157,2026-04-27
FLP-30518,Smartphones,Xiaomi,16420,12100,26.3,4.2,1837,2026-03-02
FLP-30519,Footwear,Nike,900,700,21.9,4.4,1269,2025-06-22
FLP-30520,Smartwatches,Noise,6280,4370,30.4,3.8,1502,2026-02-02
FLP-30521,Headphones,JBL,1000,580,42.3,3.4,740,2026-03-09
FLP-30522,Fashion,H&M,1190,700,41.4,3.5,1946,2026-04-29
FLP-30523,Home Appliances,Samsung,21320,16040,24.8,3.2,580,2026-02-25
FLP-30524,Fashion,Van Heusen,1840,1210,34.4,5.0,82,2026-05-07
FLP-30525,Fashion,Van Heusen,600,450,25.5,3.8,384,2025-05-25
FLP-30526,Fashion,H&M,860,460,46.4,4.0,900,2026-04-15
FLP-30527,Footwear,Bata,1940,1470,24.2,4.6,1327,2026-05-07
FLP-30528,Televisions,LG,15000,8900,40.7,3.7,803,2025-03-15
FLP-30529,Home Appliances,LG,9970,7190,27.9,4.5,393,2025-04-15
FLP-30530,Footwear,Bata,2040,1080,47.1,4.2,1485,2025-01-18
FLP-30531,Smartphones,OnePlus,7500,4710,37.1,3.5,153,2025-10-12
FLP-30532,Smartphones,Vivo,30580,20680,32.4,4.0,758,2025-07-22
FLP-30533,Home Appliances,Havells,6800,3190,53.1,3.7,116,2026-03-09
FLP-30534,Fashion,Allen Solly,1520,950,37.4,4.0,34,2026-05-25
FLP-30535,Smartwatches,Noise,2490,1650,33.6,4.8,428,2025-05-08
FLP-30536,Smartphones,Apple,9400,7600,19.2,3.9,168,2025-08-07
FLP-30537,Home Appliances,Havells,6000,3790,36.8,3.3,419,2025-05-18
FLP-30538,Footwear,Campus,900,530,40.7,4.4,1669,2025-05-16
FLP-30539,Smartphones,OnePlus,34910,23020,34.0,3.6,661,2025-11-30
FLP-30540,Smartwatches,Samsung,2480,1510,39.2,3.4,11,2026-02-21
FLP-30541,Home Appliances,Samsung,6000,3990,33.5,3.6,120,2026-01-26
FLP-30542,Footwear,Adidas,900,590,34.1,4.3,385,2025-08-31
FLP-30543,Laptops,HP,32030,20680,35.4,4.4,902,2025-09-04
FLP-30544,Laptops,Asus,52790,36220,31.4,3.6,521,2025-06-10
FLP-30545,Smartphones,Apple,7500,4980,33.6,3.7,2054,2025-02-28
FLP-30546,Headphones,Boult,1940,1260,34.9,4.2,681,2025-04-06
FLP-30547,Footwear,Puma,2030,1480,26.9,3.7,1580,2026-03-11
FLP-30548,Laptops,Apple,22500,16090,28.5,4.4,1509,2026-04-23
FLP-30549,Fashion,H&M,1250,1070,14.0,5.0,585,2025-02-24
FLP-30550,Home Appliances,Bosch,16270,11600,28.7,4.4,1272,2025-10-27
FLP-30551,Footwear,Bata,1480,1040,30.0,3.8,672,2025-07-31
FLP-30552,Smartwatches,Noise,7460,4860,34.8,4.2,1402,2025-10-13
FLP-30553,Smartwatches,Apple,1500,1070,28.3,4.3,635,2025-06-26
FLP-30554,Smartwatches,Fire-Boltt,3100,2040,34.1,3.5,194,2025-05-05
FLP-30555,Home Appliances,Havells,12480,7160,42.6,4.1,296,2025-01-18
FLP-30556,Smartwatches,Fire-Boltt,3360,2210,34.2,3.4,1580,2025-09-28
FLP-30557,Fashion,Roadster,2860,2420,15.4,3.4,620,2025-10-27
FLP-30558,Home Appliances,Bosch,6840,5000,26.9,4.1,747,2026-05-11
FLP-30559,Home Appliances,Whirlpool,21930,13530,38.3,3.6,581,2025-04-28
FLP-30560,Home Appliances,Bosch,13040,11110,14.8,4.4,236,2026-02-18
FLP-30561,Laptops,Apple,22500,17490,22.3,4.0,211,2026-02-28
FLP-30562,Home Appliances,Whirlpool,6000,4100,31.7,4.2,1094,2026-06-18
FLP-30563,Televisions,Mi,15000,11100,26.0,3.1,133,2026-03-02
FLP-30564,Laptops,Acer,22500,11480,49.0,4.3,1288,2025-09-16
FLP-30565,Fashion,H&M,1100,820,25.0,4.4,22,2025-09-24
FLP-30566,Headphones,JBL,1000,650,34.5,4.6,2579,2026-03-25
FLP-30567,Headphones,Noise,1580,1130,28.5,3.8,1020,2026-04-20
FLP-30568,Headphones,boAt,3530,2710,23.2,2.5,1890,2025-07-14
FLP-30569,Smartphones,Xiaomi,7500,4440,40.9,4.5,2068,2025-11-23
FLP-30570,Televisions,TCL,56800,35720,37.1,3.9,552,2026-05-09
FLP-30571,Home Appliances,Whirlpool,11290,8040,28.7,4.6,440,2025-03-30
FLP-30572,Televisions,Sony,63020,41360,34.4,4.8,1239,2025-10-09
FLP-30573,Headphones,JBL,1710,950,44.6,3.7,401,2025-07-11
FLP-30574,Home Appliances,Whirlpool,12340,8040,34.9,4.1,89,2026-03-19
FLP-30575,Home Appliances,Samsung,8500,5710,32.8,4.3,803,2026-06-04
FLP-30576,Laptops,Dell,76680,61450,19.9,3.5,1297,2025-12-09
FLP-30577,Headphones,Boult,2230,1360,39.2,3.6,1421,2025-05-28
FLP-30578,Home Appliances,Samsung,26700,22270,16.6,4.3,2568,2025-07-18
FLP-30579,Smartwatches,boAt,1500,840,43.8,3.7,314,2025-12-01
FLP-30580,Home Appliances,Havells,6000,3910,34.9,4.9,195,2026-04-08
FLP-30581,Smartwatches,Samsung,2480,1400,43.5,4.9,742,2025-11-10
FLP-30582,Home Appliances,LG,13130,9310,29.1,3.7,1531,2025-03-14
FLP-30583,Fashion,Allen Solly,1610,990,38.5,4.0,61,2025-12-14
FLP-30584,Laptops,Lenovo,49670,29620,40.4,3.5,209,2025-08-25
FLP-30585,Footwear,Nike,3520,2830,19.5,3.2,1883,2025-03-16
FLP-30586,Smartphones,Samsung,8530,5590,34.5,3.9,160,2025-02-20
FLP-30587,Footwear,Campus,1630,1230,24.7,3.8,441,2025-06-04
FLP-30588,Headphones,JBL,1030,650,36.7,4.7,287,2025-02-04
FLP-30589,Smartwatches,boAt,1500,950,36.8,3.9,2530,2025-08-20
FLP-30590,Footwear,Campus,3360,2330,30.6,4.5,144,2025-03-02
FLP-30591,Headphones,boAt,2130,1370,35.6,4.2,769,2025-05-19
FLP-30592,Home Appliances,Whirlpool,18200,10900,40.1,3.4,410,2025-08-31
FLP-30593,Televisions,TCL,26420,18490,30.0,3.6,119,2025-06-14
FLP-30594,Laptops,Asus,22500,16140,28.3,4.0,1551,2026-04-20
FLP-30595,Home Appliances,Samsung,6000,3760,37.3,3.9,526,2026-01-24
FLP-30596,Laptops,Acer,22500,14210,36.9,4.3,499,2025-07-06
FLP-30597,Home Appliances,Whirlpool,25990,14640,43.7,3.7,589,2025-12-09
FLP-30598,Smartphones,Apple,19110,14990,21.5,3.7,384,2025-02-22
FLP-30599,Smartphones,Apple,13980,12110,13.4,4.0,236,2025-07-01
FLP-30600,Smartwatches,boAt,3540,1790,49.4,3.7,562,2026-01-23
FLP-30601,Smartwatches,Fire-Boltt,1500,950,36.5,3.4,152,2025-06-15
FLP-30602,Laptops,HP,78600,50730,35.5,3.2,7,2026-06-06
FLP-30603,Footwear,Campus,3540,2050,42.2,3.7,343,2026-04-30
FLP-30604,Footwear,Campus,900,570,37.1,3.2,137,2026-03-27
FLP-30605,Fashion,Levis,1570,1020,34.9,3.7,251,2025-07-23
FLP-30606,Televisions,Samsung,18430,15040,18.4,4.1,26,2025-06-28
FLP-30607,Smartwatches,Apple,2730,2420,11.5,4.3,177,2025-10-15
FLP-30608,Home Appliances,Havells,26950,16170,40.0,3.4,107,2025-08-30
FLP-30609,Televisions,TCL,19320,9330,51.7,4.3,639,2026-05-02
FLP-30610,Home Appliances,Samsung,22180,10760,51.5,4.6,102,2025-03-12
FLP-30611,Smartwatches,boAt,1500,1130,25.0,4.6,188,2025-10-29
FLP-30612,Smartphones,Samsung,7500,5390,28.1,3.7,741,2025-01-31
FLP-30613,Laptops,Lenovo,22500,15970,29.0,3.1,1182,2025-08-04
FLP-30614,Headphones,boAt,3490,2110,39.5,3.9,857,2025-02-27
FLP-30615,Footwear,Campus,1200,940,21.9,4.2,462,2025-02-20
FLP-30616,Smartwatches,Fire-Boltt,1690,1030,38.8,4.5,1026,2025-05-15
FLP-30617,Televisions,Samsung,22880,14640,36.0,4.1,231,2025-11-24
FLP-30618,Laptops,Asus,22500,14680,34.7,4.3,226,2026-05-28
FLP-30619,Smartphones,Xiaomi,16100,10540,34.5,4.2,72,2025-09-27
FLP-30620,Smartphones,Apple,11210,9150,18.3,4.0,87,2025-11-12
FLP-30621,Smartwatches,Noise,4120,3390,17.7,2.4,230,2025-01-04
FLP-30622,Smartphones,Samsung,7500,6460,13.9,4.2,321,2026-02-22
FLP-30623,Headphones,Sony,1000,810,19.5,4.6,1322,2025-06-19
FLP-30624,Footwear,Bata,1680,1250,25.3,3.7,3005,2026-04-14
FLP-30625,Footwear,Adidas,2390,1740,27.4,3.5,880,2025-11-12
FLP-30626,Laptops,HP,71940,49530,31.2,4.2,516,2026-01-02
FLP-30627,Laptops,Acer,39210,29100,25.8,3.7,869,2025-05-09
FLP-30628,Smartphones,OnePlus,17710,10560,40.4,4.1,920,2026-02-23
FLP-30629,Laptops,Dell,22500,14300,36.5,4.8,1095,2025-02-26
FLP-30630,Home Appliances,LG,8050,5750,28.5,3.2,598,2026-05-19
FLP-30631,Smartwatches,Samsung,1500,940,37.3,3.2,536,2026-03-18
FLP-30632,Footwear,Puma,1140,830,26.8,4.0,192,2025-08-27
FLP-30633,Smartwatches,Fire-Boltt,1500,840,44.2,4.0,472,2025-06-29
FLP-30634,Televisions,TCL,15000,10220,31.9,3.1,199,2025-11-25
FLP-30635,Smartphones,Xiaomi,7500,5560,25.8,4.0,19,2025-12-08
FLP-30636,Televisions,Sony,38850,33290,14.3,4.3,225,2025-11-20
FLP-30637,Footwear,Puma,900,800,10.7,4.7,881,2025-09-01
FLP-30638,Smartwatches,Noise,9690,5740,40.7,3.6,955,2025-05-10
FLP-30639,Fashion,Levis,3270,2010,38.6,4.1,155,2026-04-11
FLP-30640,Footwear,Bata,1340,680,49.2,3.8,623,2025-07-02
FLP-30641,Home Appliances,LG,6000,3830,36.1,3.7,1576,2026-03-10
FLP-30642,Smartphones,Realme,17800,13680,23.1,3.6,551,2025-09-15
FLP-30643,Footwear,Bata,7200,4440,38.4,3.6,1402,2026-05-04
FLP-30644,Smartphones,Apple,11490,10900,5.2,3.3,987,2026-03-21
FLP-30645,Fashion,Van Heusen,1020,740,27.6,4.7,750,2025-11-20
FLP-30646,Home Appliances,Bosch,26110,19520,25.3,4.4,264,2025-09-08
FLP-30647,Footwear,Bata,900,610,32.7,4.6,2265,2025-01-21
FLP-30648,Smartwatches,Apple,5640,5090,9.7,4.3,504,2025-08-01
FLP-30649,Televisions,TCL,54180,35380,34.7,4.0,732,2025-04-16
FLP-30650,Home Appliances,Havells,16230,10380,36.0,3.2,167,2025-03-09
FLP-30651,Laptops,Acer,22500,14850,34.0,4.0,638,2026-05-10
FLP-30652,Televisions,LG,21540,14100,34.5,4.1,65,2025-11-30
FLP-30653,Smartphones,Apple,18770,18450,1.7,3.9,35,2025-12-05
FLP-30654,Home Appliances,Samsung,27320,22130,19.0,3.5,905,2025-03-02
FLP-30655,Televisions,Samsung,58200,40180,31.0,3.5,1535,2025-01-12
FLP-30656,Headphones,boAt,4490,2940,34.6,4.0,196,2026-02-24
FLP-30657,Headphones,Noise,2510,1840,26.8,4.1,918,2025-07-05
FLP-30658,Home Appliances,LG,26990,18060,33.1,3.3,468,2025-11-13
FLP-30659,Fashion,Roadster,3330,2760,17.1,4.6,960,2025-05-18
FLP-30660,Footwear,Nike,1260,970,23.3,4.0,597,2025-06-02
FLP-30661,Smartwatches,Noise,9950,6270,37.0,3.3,850,2026-02-22
FLP-30662,Smartwatches,Samsung,4680,2930,37.5,4.0,2651,2026-04-29
FLP-30663,Televisions,Mi,22430,14650,34.7,4.4,412,2025-04-27
FLP-30664,Laptops,Acer,38530,28680,25.6,4.8,1054,2026-03-15
FLP-30665,Smartphones,Vivo,12600,8950,29.0,4.2,1764,2026-06-08
FLP-30666,Footwear,Bata,900,620,31.5,4.6,461,2025-01-02
FLP-30667,Footwear,Puma,1640,980,40.0,3.9,515,2025-12-11
FLP-30668,Footwear,Nike,2630,2220,15.7,4.1,235,2025-05-05
FLP-30669,Smartphones,OnePlus,10530,7160,32.0,3.6,945,2026-06-13
FLP-30670,Home Appliances,LG,10840,7040,35.1,4.0,1192,2025-12-15
FLP-30671,Smartwatches,Fire-Boltt,5630,3470,38.4,4.2,962,2026-03-20
FLP-30672,Home Appliances,Samsung,7530,5490,27.1,3.8,669,2025-11-06
FLP-30673,Footwear,Puma,4200,3060,27.1,4.6,875,2026-01-15
FLP-30674,Laptops,Asus,22500,14000,37.8,4.5,964,2025-12-25
FLP-30675,Home Appliances,Bosch,6840,5480,19.8,3.5,278,2025-09-27
FLP-30676,Footwear,Adidas,4160,2880,30.7,4.7,979,2026-04-23
FLP-30677,Smartwatches,Apple,1500,1290,14.3,3.2,650,2025-07-15
FLP-30678,Fashion,Levis,600,370,38.4,3.4,834,2026-04-05
FLP-30679,Smartphones,Xiaomi,20260,14880,26.5,3.4,2399,2025-03-03
FLP-30680,Home Appliances,Whirlpool,6000,4090,31.8,4.0,312,2025-08-06
FLP-30681,Televisions,Samsung,29900,20790,30.5,4.3,196,2025-11-09
FLP-30682,Footwear,Puma,2540,1680,33.9,3.5,1429,2025-06-27
FLP-30683,Laptops,Acer,99890,65320,34.6,3.0,228,2026-04-25
FLP-30684,Televisions,TCL,37100,22190,40.2,4.1,431,2026-02-15
FLP-30685,Fashion,H&M,670,440,34.1,4.4,225,2026-06-08
FLP-30686,Smartwatches,Noise,1690,1000,40.7,3.9,424,2025-07-20
FLP-30687,Laptops,Lenovo,79290,60670,23.5,4.1,21,2026-01-11
FLP-30688,Fashion,Allen Solly,600,410,31.3,4.0,75,2025-02-16
FLP-30689,Fashion,Roadster,1940,1330,31.4,3.3,1572,2025-08-23
FLP-30690,Laptops,Lenovo,109220,84410,22.7,4.0,37,2026-02-11
FLP-30691,Footwear,Bata,2910,2120,27.1,4.4,112,2026-03-13
FLP-30692,Televisions,TCL,25610,20260,20.9,3.5,783,2025-12-23
